Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.80816,0.19329396,29.9587,2.99587,141.55853,55.31065,-345.54227,340.80722,118.40185,665.172,-50.95588,348.9792,117.90598,664.6672,-27.294716,-1.1886277,2.3668425,6.5240846,-12.066891,-0.044760957,0.7942748,2.286985,-2.0771008,-0.37188864,0.20066638,0.057982735,-1.1781282,0.7625483,0.06587068,548.7427600051969,440.8289142401554,354.9362424091543,22000,114000,0,302.43614898622036,5.190947808325291,4.669481597840786,312.29657839238644,3434.039986677468,10
0.7403201,0.11013441,68.21011,6.8210115,218.92464,73.08574,-514.255,505.75842,251.91309,1050.6293,15.465728,517.7816,254.17574,1067.0004,39.09539,-0.033239573,3.1371603,10.6670475,-9.985422,-0.0050911973,0.96104753,2.448483,-2.7734046,-0.40950045,0.2139308,0.044169776,-1.3259041,1.4818747,0.12599254,789.8441385635042,299.90577664727573,145.8773650713858,24000,124000,0,302.5269112288952,5.223662801086903,4.656228296458721,312.4068023264408,3746.392124451697,11
1.2416348,0.12416428,43.085403,4.3085403,193.77203,59.0784,-522.7426,519.04333,157.66039,888.08246,142.02077,520.0593,155.52832,868.45984,133.38441,-0.05561682,2.8866687,9.974407,-7.9432516,-0.04686387,0.95557654,2.090878,-2.6093462,-0.4250996,0.19598868,0.05374123,-1.4903917,1.1339908,0.065389134,842.3485445095815,254.04751308002523,665.6401493201092,26000,134000,0,302.624639980495,5.169329971075058,4.644654922187328,312.43862487375736,4058.8390603661537,12
2.271321,0.121707484,79.02788,7.9027877,205.68349,75.6423,-643.7734,637.24414,297.35,1253.3506,98.15973,646.46985,297.83142,1257.1683,89.98955,0.6941822,3.2983165,13.65939,-10.41452,-0.06587944,1.0337161,2.5772743,-2.974025,-0.43337515,0.21422769,0.030458331,-1.3301249,1.6982864,0.11909465,570.0991201046572,566.6663663211987,542.0085533915984,28000,144000,0,302.7831024006009,5.177899859845638,4.643130384385586,312.60413264483213,4371.4370824843645,13
1.4316617,0.15134482,40.603725,4.060373,221.96451,96.76354,-614.0692,607.3873,217.62234,1036.9856,117.02323,618.2876,220.39478,1044.2395,119.24093,0.26336756,2.8397288,8.810306,-7.211642,-0.083728455,0.97274375,2.1825852,-2.7683117,-0.4571656,0.19740011,0.12059951,-1.368666,1.4237468,0.06474815,750.1165831743799,67.18539745176813,554.9273981477616,30000,154000,0,302.6474508866668,5.173093430697918,4.6472538486123085,312.467798165977,4683.913793824613,14
1.3054879,0.0855398,57.72751,5.772751,205.80739,95.96549,-579.2249,568.784,175.77116,1024.1613,96.57248,573.23694,174.88458,1016.913,97.59135,0.10413307,2.9619257,10.059739,-9.003751,-0.09602827,0.9569675,3.0338032,-2.7749407,-0.41690645,0.23294899,0.10127847,-1.546911,1.2519124,0.072003104,759.230223864002,338.6153900875569,388.116569849539,32000,164000,0,302.8459374755621,5.18116120249033,4.65870127081871,312.68579994887114,4996.6097994968295,15
1.6740601,0.15350612,66.40582,6.6405826,199.0051,64.31439,-878.251,866.3435,225.20995,1277.4362,88.37417,874.9762,219.77428,1270.6146,94.99127,1.86535,3.0418074,10.5953,-7.680277,-0.07134639,1.1377608,3.0167775,-3.1041255,-0.5104928,0.17877154,0.020901829,-1.3399477,1.3151634,0.077623285,769.1018346332771,515.1982723888682,587.9248538517566,34000,174000,0,302.88704369962215,5.191603526473045,4.652129590511322,312.7307768166065,5309.312421947718,16
1.6792221,0.05118389,68.738686,6.8738685,167.68982,105.663345,-830.32526,818.9231,288.0288,1342.0674,92.60599,823.5453,284.6105,1327.1112,93.80911,0.9522643,3.0978699,11.413919,-7.912336,-0.029556677,1.0581834,2.5187094,-2.8935976,-0.47973502,0.20295775,0.0016779453,-1.572514,1.0581237,0.05080849,890.0885346279001,67.22742684568567,529.8192166169605,36000,184000,0,303.1295026317239,5.163802266120911,4.646991558372974,312.94029645621777,5622.2738228440285,17
1.0605372,0.13386855,106.09686,10.609687,521.7899,159.90227,-937.2172,928.24054,462.38962,1791.4689,91.06494,942.4017,468.33908,1815.0221,83.13163,1.3943642,3.685299,15.95881,-9.181108,-0.07382083,1.1020894,2.635322,-3.060982,-0.49578747,0.22906244,0.064619094,-1.6131275,1.4247029,0.06508832,780.1987201841013,417.34064120765834,544.0121035719221,38000,194000,0,303.274618037045,5.185126006603241,4.65418016910553,313.1139242127538,5935.389293953776,18
1.4576354,0.07305972,57.44299,5.744299,293.1837,79.67176,-913.3188,904.51135,241.47499,1297.8616,76.60173,914.11456,237.27277,1301.4017,83.0973,0.5179852,2.9797368,12.027841,-8.873038,-0.10244969,0.9941692,2.462836,-2.4124012,-0.50555694,0.17704883,-0.03387264,-1.3837755,1.2054602,0.054604363,811.6857667506274,770.5947660074366,389.9585239360484,40000,204000,0,303.09263233840466,5.186947323381901,4.64156536757946,312.921145029366,6248.298646889627,19
1.31195,0.171554,38.421185,3.8421185,223.92288,106.31211,-677.1085,670.5073,199.0816,1121.3124,116.28768,680.5821,199.0367,1122.8685,133.5843,-0.18588814,2.7013538,7.621385,-8.360419,-0.07209825,0.8981289,2.3998642,-2.9555454,-0.46160856,0.24352604,0.04122536,-1.7574447,1.5321264,0.05378115,808.3626523596863,558.0550732396007,729.9641854723748,42000,214000,0,302.90318408608437,5.175310507416725,4.677850894629955,312.75634548813105,6561.061815060675,20
1.3374357,0.16030475,66.98496,6.6984963,198.15796,65.439896,-930.69147,921.02014,348.05582,1608.6132,107.13931,931.0487,347.99814,1611.407,128.80815,0.93721855,3.1462598,11.886081,-6.6638827,-0.10333165,1.0598704,2.6877682,-3.0046427,-0.48717806,0.2282818,0.07112765,-1.9423027,1.5165497,0.05419461,822.5498694276046,729.3783755217701,516.4347505480334,44000,224000,0,303.137626953423,5.182529620826244,4.650226593017578,312.97038316726685,6874.058514736593,21
1.3515792,0.1233382,42.19435,4.219435,165.02621,67.5796,-773.98456,766.41156,252.93407,1409.0367,112.06812,776.1305,249.49745,1402.8783,103.08852,0.22329271,2.9050934,10.527932,-10.972951,-0.107133485,0.95269066,2.4525824,-2.8176801,-0.4923437,0.24438529,0.12978542,-1.6902827,1.6312351,0.0733794,835.1976975243866,620.4868097847316,851.8725989803936,46000,234000,0,303.9991531446576,5.21033588796854,4.6620650216937065,313.87155405431986,7187.8964092209935,22
1.2392409,0.18730457,26.562155,2.6562154,3553.7954,755.1319,-670.82166,646.7018,187.9364,1066.2651,114.42977,670.5779,180.27658,1064.2461,122.534195,-0.63382953,2.7614267,10.461142,-9.014091,-0.08307915,0.8225517,2.6973333,-2.4774432,-0.49047747,0.23672858,0.1219812,-1.8974787,1.599814,0.04339355,932.2574018280675,367.89607095116355,248.37175182833047,48000,244000,0,304.59096183627844,5.175946541130543,4.649115353822708,314.4160237312317,7502.345832817256,23
1.3168199,0.12188528,40.3539,4.0353904,165.70184,103.453285,-741.9195,731.00525,233.39139,1124.7185,57.89763,735.2991,228.6228,1119.9484,77.7093,0.30477965,2.856493,8.982005,-7.6492367,-0.06810846,0.97365075,2.6659117,-2.9270883,-0.477752,0.2598572,0.09743366,-1.9329306,1.18368,0.030309036,809.8112406129726,501.6289599760022,746.325521631067,50000,254000,0,305.8773833438754,5.209643647074699,4.678960606455803,315.7659875974059,7818.090235054493,24
1.0684803,0.09646232,34.810543,3.4810543,169.79352,58.819706,-763.52814,753.56055,221.6342,1119.1638,93.36358,761.3894,216.67068,1112.9088,95.93182,0.2762649,2.8824916,10.110598,-7.8620815,-0.0838617,0.95721585,2.724169,-2.63548,-0.4874129,0.25813416,0.11335976,-1.8297932,1.2753121,0.029680595,837.5798909804726,537.9210084121305,606.0386978504355,52000,264000,0,306.7758068665862,5.188217096030712,4.659344494342804,316.6233684569597,8134.709190197289,25
1.1148236,0.0961676,43.784523,4.3784523,262.9101,102.26954,-883.00006,872.13336,278.243,1560.5476,103.8348,879.90735,273.4641,1569.5691,96.60461,0.39508915,2.8369582,10.4274,-7.508318,-0.0928799,0.9794311,2.4726815,-3.1369362,-0.49362674,0.2441011,0.098331586,-1.9459889,1.6584966,0.035445195,944.6695606203225,502.0667526203133,641.0879075514124,54000,274000,0,307.2119900509715,5.184227451682091,4.65779422223568,317.0540117248893,8451.764998458326,26
1.4647591,0.098693945,57.298393,5.7298393,304.50842,297.99683,-935.46857,925.89075,261.4113,1329.5099,61.70121,945.80286,263.45358,1343.793,88.90654,0.6145544,3.1525035,12.92606,-10.920306,-0.09770932,1.0149497,2.906199,-2.5172472,-0.4809369,0.2802761,0.07023078,-2.1502485,1.6657498,0.035906594,973.2969761210719,473.73764248459935,764.8535587028072,56000,284000,0,307.5454490855336,5.18637377768755,4.645500138401985,317.37732300162315,8769.132841713727,27
3.5600266,0.08876909,88.267365,8.826736,816.6445,198.28035,-1143.1647,1136.6895,545.01495,2461.341,176.64865,1145.973,546.8149,2464.8389,182.58682,1.2087729,3.6027327,13.895919,-7.4967446,-0.04114031,1.0948886,3.2617543,-3.712739,-0.49724922,0.2555456,0.10561967,-1.9408194,1.4587598,0.03398772,726.5827183844644,760.8380918362128,622.3459226855164,58000,294000,0,308.15419214218855,5.177196480333805,4.647782973945141,317.9791715964675,9087.133106544614,28
1.0561827,0.036640894,47.84495,4.7844954,304.01477,108.83249,-1022.0733,1013.14417,264.0342,1454.181,164.95961,1019.4685,256.84216,1436.937,168.667,0.95298815,3.2317045,12.818565,-7.8195534,-0.15206961,1.0225688,3.1900678,-2.7751217,-0.514584,0.23394287,0.02721569,-1.9026154,1.6474394,0.049640708,861.4298942850355,778.5209797888041,617.44479862951,60000,304000,0,308.67459185421467,5.198496229946613,4.6656303480267525,318.53871843218803,9405.651878751814,29
1.1098953,0.058672786,43.220776,4.3220778,244.11017,279.19986,-1000.09467,992.0697,274.56012,1514.3817,187.74783,1010.93164,269.45596,1522.7333,207.63974,0.77064645,3.032643,9.750956,-9.069639,-0.04696123,1.0127606,2.864296,-2.7761014,-0.51219827,0.26035976,0.04101038,-2.105247,1.2161603,0.036551304,878.9776023190641,397.7116435267279,573.8827131021806,62000,314000,0,309.5084197893739,5.178988397121429,4.65485043078661,319.3422586172819,9725.006705895066,30
1.4917309,0.12573509,76.43913,7.6439133,631.49097,117.98112,-1268.5839,1256.89,457.42447,2398.8752,80.759445,1266.3457,456.29593,2398.0835,70.228386,1.3746753,3.412856,12.546105,-8.04405,-0.01834385,1.1156218,3.1164126,-4.1206436,-0.499163,0.256294,0.040032983,-2.0507221,1.3173292,0.029831907,780.9133169992884,773.2179777898457,760.1938240268743,64000,324000,0,311.9660074710846,5.191882103681564,4.6568510085344315,321.8147405833006,10046.814322277904,31
0.99748164,0.10274339,47.0519,4.70519,163.4144,75.01978,-1064.3876,1055.1605,307.27057,1726.1698,165.14577,1061.3512,303.2306,1721.3126,151.84555,0.72518325,3.1581137,10.50368,-7.8841734,-0.061969984,1.0186414,2.6779287,-3.2381284,-0.52083063,0.2555794,0.106025636,-2.019192,1.6340256,0.032704465,792.7624641287819,806.8290466405672,875.7656591873806,66000,334000,0,315.75133491307497,5.1850971430540085,4.649778060615063,325.58621011674404,10372.396579436958,32
0.69383585,0.05272156,36.179142,3.6179142,1002.7584,342.41013,-1029.3151,1014.6986,239.31223,1465.158,170.60063,1031.4673,232.09448,1455.721,203.08723,0.5504317,2.8598385,14.805956,-7.066978,-0.19148576,0.94982237,2.5892239,-2.3520095,-0.5489438,0.23278825,0.005586967,-1.9510564,1.3327209,0.031074878,821.0884951322935,804.1815002397238,531.4033777696453,68000,344000,0,320.0268268287182,5.1813376396894455,4.655969634652138,329.86413410305977,10702.278660364449,33
1.2138326,0.104770064,125.628,12.5628,1076.343,335.6876,-1651.8322,1620.135,482.6437,2331.305,82.9147,1641.1124,482.56863,2358.3594,91.48501,2.215037,3.5716064,15.44026,-7.885127,-0.00133793,1.2292728,2.8231556,-3.9040022,-0.48864532,0.23272772,0.08750087,-2.107553,1.4318873,0.030448213,845.8547966647592,801.4489391452323,678.9224575954275,70000,354000,0,324.06014889478683,5.199746266007423,4.662565276026726,333.922460436821,11036.211022526026,34
1.4050825,0.07906173,26.504358,2.650436,1852.2847,484.75687,-1013.976,993.94965,222.67621,1445.6803,201.18633,1013.47015,218.09929,1432.019,221.23914,0.09587374,2.7913637,11.024204,-7.2872143,-0.21523173,0.86794335,2.6269643,-2.7162642,-0.5693132,0.23780349,0.07149535,-2.0506272,1.6335084,0.032642383,933.9693238406396,865.8441344211085,919.814648246172,72000,364000,0,326.91411758959293,5.209989860653877,4.6565438732504845,336.7806513234973,11372.96864490211,35
1.3283236,0.02811842,61.094463,6.1094465,189.26587,112.83096,-1335.0834,1323.5653,287.52335,1797.0042,253.32584,1329.1794,277.79688,1781.1041,246.48029,1.9027016,3.4906673,13.303371,-8.667345,-0.22590792,1.1387182,2.525743,-3.3112187,-0.535472,0.1977357,0.058418244,-1.7395966,1.5421551,0.037507884,988.5764981139439,911.4250021152098,806.430923637992,74000,374000,0,328.561886690557,5.1873020604252815,4.670486509799957,338.41967526078224,11711.414526470006,36
1.163748,0.09736891,120.350426,12.035043,655.9165,209.76761,-1531.0659,1513.6794,640.39056,2614.7554,107.0087,1530.296,642.81476,2605.337,191.04274,1.8267903,3.4597664,14.620651,-6.437745,-0.042429168,1.1536932,3.102941,-3.8298197,-0.5263005,0.2552997,0.059093356,-2.163212,1.8767912,0.039987452,872.8305823871697,881.3479939432052,913.6715944330317,76000,384000,0,329.2932395786047,5.2138475477695465,4.655752055346966,339.1628391817212,12050.585570514202,37
1.2856629,0.08647527,47.058353,4.7058353,384.6554,144.48796,-1175.1049,1160.957,279.4958,1663.1956,94.960144,1171.9763,272.94254,1653.0247,108.05744,0.8428852,3.118213,13.1048355,-8.336744,-0.16159077,0.99296135,2.777184,-2.978226,-0.54921263,0.24505818,-0.038798403,-2.0908184,2.010492,0.039713398,945.4268957137803,843.3439965753344,924.1555442122126,78000,394000,0,330.2659575045109,5.222316682338715,4.671926409006119,340.1602005958557,12390.777092657983,38
2.0496402,0.031299137,101.92468,10.192469,378.18494,132.82242,-1597.9386,1574.6259,379.94498,2239.8962,196.89499,1592.5457,377.82016,2261.9575,203.6157,1.8422871,3.481956,14.453413,-10.131008,-0.098116584,1.1602471,2.855394,-4.3800406,-0.5171335,0.23384126,0.048539907,-2.1366422,1.7111572,0.040183567,906.8091880275321,924.3154993787996,833.6700356708254,80000,404000,0,330.65020805597305,5.269216075539589,4.714055880904198,340.63348001241684,12731.32898490876,39
0.7207694,0.040678293,50.52431,5.052431,386.6266,233.35591,-1241.3788,1234.4163,269.38556,1970.5732,229.26831,1247.2013,262.1332,2002.4261,240.23311,0.86168456,3.2527907,13.134907,-9.541488,-0.15665448,1.005673,2.7558699,-2.5273716,-0.55664307,0.24255556,0.0025222301,-2.0445924,1.8699042,0.044021677,950.108700789086,900.8912790690317,950.7555555340538,82000,414000,0,331.2247693538666,5.1726512014865875,4.65715517103672,341.0545757263899,13072.39074973017,40
2.4272375,0.04893077,61.97749,6.197749,319.10065,158.91124,-1281.83,1267.2046,453.6351,2355.7026,143.07906,1287.4194,454.43008,2390.8826,185.02718,0.96982676,3.3427653,12.031147,-6.859335,-0.11291165,1.0366611,2.6887136,-3.1508224,-0.54145837,0.27341923,0.28712583,-2.2004852,1.8078988,0.033743806,950.9388800123895,813.7250720608517,715.8872049935688,84000,424000,0,331.73957677185535,5.180239364504814,4.646175272762775,341.56599140912294,13413.954454347491,41
0.3418815,0.047106355,57.10018,5.710018,973.06464,218.47824,-1263.3167,1253.2645,323.68576,2032.7972,181.9989,1263.5872,317.57712,2070.3972,185.81355,0.698781,3.2138343,16.443644,-11.2937155,-0.13708906,0.9810368,3.6333385,-2.8592463,-0.5505472,0.2866295,0.046440184,-2.210847,1.5262963,0.041276794,953.5295322245806,747.3316111881169,790.018268421928,86000,434000,0,332.1870903670788,5.17834097892046,4.670780248939991,342.03621159493923,13755.992280766368,42
0.95900804,0.09568342,64.51972,6.4519725,500.84088,154.29764,-1436.0068,1421.5961,462.03003,2329.4138,121.960304,1436.4055,462.30756,2343.881,121.32836,1.6765959,3.5091453,15.631235,-12.277569,-0.13239773,1.1141356,3.0053859,-2.9763901,-0.53952533,0.2486267,0.09366417,-2.0160923,1.9488192,0.037583843,973.5908826292452,700.0397630358754,977.5220894777874,88000,444000,0,332.51461423933506,5.180321246385574,4.656646341085434,342.35158182680607,14098.338312283158,43
1.4985031,0.08477108,88.5802,8.85802,381.4002,122.22646,-1587.3214,1575.6396,446.78195,2443.6658,173.7428,1590.1406,441.87958,2455.927,186.989,1.8146187,3.5849102,19.288147,-7.8729944,-0.06816074,1.1615905,3.3907797,-3.630657,-0.5395933,0.2666915,0.056123167,-2.1136763,2.0355935,0.04073306,1013.4888131847556,977.1406987242436,931.7565642928281,90000,454000,0,332.81075613200665,5.175170086324215,4.656824916601181,342.64275113493204,14440.975541450083,44
1.6666033,0.027633736,68.693825,6.8693824,242.0058,94.32391,-1430.4989,1418.4031,411.2059,2142.939,165.9483,1430.3184,407.25632,2152.6648,171.20204,1.1757991,3.362778,13.645797,-7.004105,-0.10646626,1.0573142,2.8801074,-3.4884737,-0.5501717,0.25305054,0.04246618,-2.0403426,2.1336322,0.04457289,979.6835213953716,869.8590491975425,850.6473712284042,92000,464000,0,333.5682183429599,5.170026473701,4.6473104283213615,343.38555524498224,14784.346388116479,45
1.3274195,0.0389437,61.60769,6.160769,202.53528,100.30569,-1481.3962,1469.5222,302.50034,2001.5685,215.66373,1487.4169,296.6613,1991.7792,222.90782,1.4943248,3.4644608,13.941397,-10.315997,-0.16925733,1.0855956,2.7050357,-2.7313523,-0.5613487,0.2463694,0.16170025,-2.0985534,1.4962978,0.03133735,1015.0738474202672,838.2076520480022,969.6879336578256,94000,474000,0,333.93751864135265,5.15564850717783,4.63976738601923,343.7329345345497,15128.118217356503,46
1.4760239,0.08381082,59.92655,5.9926553,194.00375,73.59038,-1359.3176,1350.766,371.33432,2259.2573,108.93978,1360.7666,365.69873,2302.8315,181.01094,0.9506318,3.3957553,14.208609,-7.213763,-0.061033312,1.017799,4.430491,-3.058786,-0.5417486,0.30188292,0.012295425,-2.2245376,1.912029,0.035191923,1030.9908165004304,1011.7583625566197,1020.0545172647762,96000,484000,0,333.92718030512333,5.194901488721371,4.6937829703092575,343.81586476415396,15471.932105787098,47
1.3631964,0.08239782,102.05926,10.205926,618.23987,173.8445,-1720.0156,1705.9469,526.505,2649.8616,19.37866,1721.699,527.2839,2660.8806,84.49757,1.8951788,3.5115511,13.0447035,-7.0723243,-0.12560396,1.1649908,3.1593118,-3.27943,-0.5202467,0.2622544,0.2583891,-2.2117388,1.062747,0.026175315,976.901869849077,944.4000548872879,914.2471090424133,98000,494000,0,334.24737229943275,5.193617165088654,4.656139507889748,344.09712897241116,15816.275146901608,48
1.8232195,0.08974846,88.53452,8.853453,326.928,231.1349,-1521.9438,1512.0071,396.359,2116.3335,172.35153,1532.8389,396.85434,2129.425,171.61118,1.1964028,3.559467,13.530641,-9.19394,-0.13756071,1.0625708,3.07234,-3.3068435,-0.526354,0.31260976,0.042137325,-2.337921,1.2341299,0.030582959,1040.325525791045,980.2918263491825,1003.6801050252459,100000,504000,0,334.5608319118619,5.442514665424824,4.695033468306065,344.6983800455928,16161.8541829288,49
1.4192301,0.08037157,53.453106,5.3453107,296.7221,111.40571,-1450.2212,1445.3989,318.20804,1922.6141,171.01811,1453.9852,310.59708,1926.155,173.8174,1.4208698,3.405314,13.768775,-7.2642317,-0.18634261,1.063305,3.1439946,-3.0154881,-0.5725836,0.24388589,-0.08252348,-2.2270498,1.6152861,0.03296405,1023.201714201726,971.6340710239508,992.1608670514698,102000,514000,0,335.0325498431921,6.324287921190262,4.799294076859951,346.1561318412423,16509.09571531415,50
1.3539444,0.07234198,75.40992,7.5409923,249.73889,178.28343,-1633.9548,1626.2698,386.97928,2239.76,145.84525,1641.3298,378.95618,2236.137,142.09605,1.6713688,3.4287024,14.770403,-9.5403,-0.08454353,1.1166471,3.51058,-2.8981094,-0.553479,0.24616045,0.1070064,-2.1162145,1.4221796,0.028158734,1012.2870338491193,909.9851986160758,890.1353924173444,104000,524000,0,335.2559018731117,7.411149322986603,4.797594532370567,347.4646457284689,16857.08213479817,51
1.5734502,0.08078395,71.535736,7.1535735,205.79263,90.923065,-1580.5052,1565.1274,364.00342,2177.0986,189.97122,1575.555,357.46103,2179.9736,195.99225,1.4935207,3.5864046,14.360058,-9.984412,-0.1785944,1.0890182,2.9251826,-3.398654,-0.55490726,0.27162027,0.029097706,-2.2288547,1.0124894,0.022987481,1033.5149849829975,1015.7969578022238,1005.0207031101604,106000,534000,0,335.38888365775347,7.933985665440559,4.800161138176918,348.12303046137094,17204.229735709727,52
4.5854588,0.33279172,1617.0035,161.70036,16096.81,114784.59,-4130.105,4398.8394,2850.1062,9616.174,165.98381,4397.2354,2818.5645,9550.265,167.76694,5.4841638,6.5214806,42.692196,-8.9921,-0.0568457,1.6819097,7.734229,-8.594109,-0.525301,0.352831,1.8948373,-3.6457329,2.1530347,0.030347392,994.5725414265701,977.1124383273618,960.4293533299456,108000,544000,0,335.6938634291291,6.959682285785675,4.826694339513779,347.4802400544286,17551.08562543243,53
