Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.0078245,0.067334756,49.919,4.9919,247.8704,76.77896,-718.48987,711.81055,319.07812,1575.2291,56.587215,718.9697,317.3494,1574.5552,96.9466,-0.104643434,2.9566371,11.869031,-9.595848,-0.030508583,0.9283707,2.6834743,-2.5263124,-0.44723138,0.20365429,0.010781303,-1.5557442,1.8051414,0.042221956,965.495204618635,952.5971283215886,804.3020510094912,48000,244000,0,295.6677561029792,4.245830200612545,3.893745645880699,303.8073319494724,7239.181701056659,23
1.8103567,0.06947518,76.046364,7.6046367,197.41537,99.25979,-925.12225,913.7768,347.50162,1656.6517,139.11879,925.6019,342.19733,1632.4856,144.91315,1.2650338,3.2358491,11.501765,-8.659025,-0.105172396,1.0843068,2.910276,-3.6406403,-0.49381933,0.2256375,0.065704495,-1.8173842,1.7151276,0.06699244,777.8797825086637,565.1369203838547,775.9533634249499,50000,254000,0,296.81410109996796,4.2349683791399,3.8728091195225716,304.9218785986304,7544.103744238615,24
1.3771784,0.08469275,62.14126,6.214126,184.04434,119.657646,-1084.4022,1073.4752,343.9363,1666.1711,77.64132,1079.525,342.294,1683.3749,86.78483,1.2183475,3.2860649,13.161381,-9.970494,-0.11874279,1.0777693,3.7135978,-2.6645424,-0.5022993,0.20283794,0.0814414,-1.7652469,1.9239,0.06267382,808.2162230736081,807.5583774626151,417.99982458689834,52000,264000,0,297.67065384984016,4.232294492423534,3.877243660390377,305.7801920026541,7849.886224836111,25
1.4724138,0.13152504,75.84047,7.584047,173.22592,69.6517,-997.9946,986.6139,369.2872,1728.2096,-3.086514,996.8409,365.10654,1729.2817,89.35137,1.2382452,3.3771946,12.855576,-9.1410055,-0.0988088,1.0932163,2.6444805,-2.6039088,-0.49257898,0.22061749,0.08786133,-1.8091985,0.72799414,0.03140983,815.3291673665135,811.3419552455907,389.30287163725666,54000,274000,0,298.2803306505084,4.237284906208515,3.8821654990315437,306.39978105574846,8156.339191392064,26
1.3282459,0.06875342,59.772827,5.977283,171.10048,94.14229,-836.435,827.99316,325.68274,1641.8182,36.423225,831.1838,321.6931,1615.7194,73.15075,0.33323956,3.010746,10.074565,-7.6508155,-0.122427545,0.9749026,2.5086665,-2.6039517,-0.47491777,0.22695695,0.076250866,-1.7390878,1.5296931,0.06447576,649.8803089571803,408.8146980974527,804.5675986908424,56000,284000,0,298.59813414514065,4.290580876171589,3.929708980023861,306.8184240013361,8463.09141793847,27
1.1908821,0.16558005,88.07083,8.807083,806.47925,209.17714,-1372.2689,1370.0963,371.4197,2120.9128,98.9849,1370.5854,366.41803,2107.572,109.84524,1.937016,3.396225,17.575056,-9.080489,-0.11781815,1.153584,3.0668662,-3.3131351,-0.5565763,0.21001633,0.2103357,-1.7332805,1.9807285,0.047885936,842.2989014373757,635.9182207329649,830.5653705837717,58000,294000,0,299.1050580069423,4.222704745829105,3.8645580485463142,307.1923208013177,8770.347422800958,28
2.27245,0.08149487,134.00818,13.400818,372.82794,1251.0709,-1019.8529,1018.9412,407.99426,2066.7935,110.09605,1051.8601,416.01834,2110.1328,132.8198,1.0567915,3.1705952,12.912502,-9.755321,-0.10969513,1.0534755,2.9389358,-2.6378155,-0.48299775,0.25162908,0.30874738,-1.7888216,1.4628735,0.021713447,678.11221516757,210.60643903135556,811.0549356616712,60000,304000,0,299.5701599419117,4.2865979969501495,3.9315440133213997,307.78830195218325,9078.083977915347,29
1.0043432,0.08758108,57.89637,5.789637,471.22882,141.35013,-1127.1414,1126.7919,276.2953,1622.6183,197.98592,1124.4587,272.26807,1609.0743,174.43361,1.0647132,3.0709836,11.4471035,-7.985991,-0.112127505,1.0347171,2.5617104,-3.6483247,-0.52272886,0.20310141,-0.022635497,-1.7472664,1.224983,0.02965945,864.4687292402568,882.2831022384674,841.7401073354986,62000,314000,0,300.0320886820555,4.235484883189201,3.876591369509697,308.1441649347544,9386.210969291627,30
1.4968137,0.1112785,76.78149,7.6781487,189.94833,112.82493,-936.3483,925.2587,327.93643,1711.6018,-3.7845812,933.2273,326.34024,1728.0516,-37.217464,0.5950837,2.8758297,11.16902,-7.7431216,-0.099305786,1.0003227,2.7163029,-3.2053218,-0.4899799,0.23113184,0.03211385,-1.7672435,1.7529838,0.045438673,863.1826724028364,861.0832583865397,870.5578350228587,64000,324000,0,301.8257484212518,4.218762636184692,3.8847457244992256,309.9292567819357,9696.127902098,31
1.8093808,0.06181122,84.397354,8.439735,270.08783,198.30933,-1176.1919,1167.9658,399.67908,1875.4064,16.141747,1165.9386,395.93073,1857.6003,61.23179,1.3395408,3.2042816,11.664017,-10.5535755,-0.12754737,1.0831909,2.7342772,-2.7393157,-0.52339727,0.23551005,0.022909299,-1.8955662,1.4472017,0.022927236,876.1086135582384,681.2681749680823,854.2007016000192,66000,334000,0,305.7577518001199,4.206677116453648,3.8679176568984985,313.832346573472,10009.96510642767,32
1.3697962,0.09980122,60.783092,6.0783095,212.65836,104.23731,-1276.9836,1266.5499,352.65808,1848.2317,98.9948,1278.7185,347.99823,1838.7478,152.14235,1.1847936,3.3516731,16.339851,-10.371927,-0.1502909,1.0568653,2.896635,-3.716586,-0.54315454,0.21759267,0.005989805,-1.61951,2.0254054,0.032503985,1053.0580175847253,1064.0078894476806,901.7576440083453,68000,344000,0,310.0832590907812,4.21201179176569,3.8912273347377777,318.1864982172847,10328.15441249311,33
1.5375786,0.057124723,86.67771,8.667771,269.69263,75.27389,-1092.4291,1081.6113,460.0599,2197.0046,56.494713,1093.5297,457.62967,2194.1338,50.244858,0.76397943,3.2979825,14.490356,-7.8308115,-0.043976236,1.0251608,3.0616846,-2.9130936,-0.50756174,0.24681824,0.043116897,-1.7508752,1.9360842,0.032568652,878.3965034211926,662.0445827636057,893.742945998122,70000,354000,0,313.3868405893445,4.215052418410778,3.8598595038056374,321.4617525115609,10649.621484458447,34
1.5829141,0.056605607,67.30799,6.730799,201.67111,87.86603,-1189.8076,1178.231,374.79938,1863.9802,101.962944,1190.1724,368.59073,1861.8085,115.14295,0.8891215,3.1416962,9.904918,-8.23008,-0.14198817,1.0343132,2.4496377,-2.5940857,-0.5297506,0.23389408,-0.0034395158,-1.9888628,1.9220585,0.030728763,753.5529511186144,524.3284854503313,922.3801846110002,72000,364000,0,315.9112256541848,4.221649087965488,3.870452642440796,324.0033273845911,10973.606193952262,35
1.5770131,0.056747157,74.52777,7.4527774,182.91437,100.01318,-1101.0992,1087.5171,364.41083,1969.1534,147.31638,1094.3298,360.7505,1960.5299,157.66335,0.7631227,3.1169584,10.563915,-10.336537,-0.057885718,1.01887,2.8431056,-2.587028,-0.5266381,0.25466314,0.020875432,-2.0248632,1.7800338,0.0254563,923.3664890405839,891.914031623025,912.5357083012882,74000,374000,0,317.22913858294487,4.2027577087283134,3.877126172184944,325.3090224638581,11298.931838169694,36
1.4315645,0.115405306,99.613525,9.961352,350.834,312.48367,-1285.5475,1280.1919,347.5904,1944.2657,139.15155,1282.106,347.50992,1946.1622,157.03725,1.6151325,3.467752,13.682948,-8.960937,-0.18122232,1.1066914,2.7105024,-3.3748727,-0.5415058,0.24882907,0.016583383,-2.0331542,1.6617151,0.04284304,1089.6771329259811,1063.2831830706168,949.6706385955838,76000,384000,0,318.53693525493145,4.219747759401798,3.8596062883734703,326.6162893027067,11625.582258671522,37
1.7034492,0.046696834,73.92211,7.3922114,207.87482,85.49001,-1311.5938,1302.5024,398.03613,2031.6755,141.40912,1308.1766,390.9647,2008.9758,124.38409,1.511816,3.2270486,11.775728,-7.6196556,-0.108926006,1.085497,2.7042592,-2.479863,-0.54209775,0.24296296,0.0052918345,-1.968528,1.8982189,0.04628216,1057.479239571101,1060.1649970535077,916.6108075211878,78000,394000,0,318.8883333802223,4.254132114350796,3.872754730284214,327.01522022485733,11952.609710767865,38
1.0018562,0.07543154,48.205986,4.8205986,274.3178,94.40847,-1342.5322,1334.8313,324.55365,1885.7283,91.570564,1343.4783,319.06378,1874.266,122.47457,1.3566537,3.2447076,10.737841,-8.431706,-0.1446626,1.060667,2.5011525,-2.7692442,-0.5579167,0.22201711,-0.05134511,-1.7708471,1.9765112,0.030308103,931.701992273699,936.4027584224757,692.7572797150533,80000,404000,0,319.3057296946645,4.268919698894024,3.893020339310169,327.46766973286867,12280.035353265703,39
1.7334921,0.115165904,89.823524,8.982352,257.604,89.76078,-1438.2006,1427.4456,454.90067,2257.0752,119.737785,1437.3826,450.57983,2259.1763,106.60142,1.4968789,3.3420985,13.02682,-8.028615,-0.07394647,1.1123072,3.3965914,-4.1975985,-0.5483156,0.24895655,0.06397137,-1.896583,1.8780115,0.026359633,956.1506082695153,960.5466964670543,751.7354434580334,82000,414000,0,320.3080506026745,4.225447349250317,3.8788599967956543,328.41235794872046,12608.458354309201,40
1.621063,0.046553254,89.99439,8.999439,182.76862,73.57306,-1275.1858,1266.0581,445.23892,2297.2854,48.51723,1274.6558,440.47284,2298.3914,84.718285,0.90620404,3.1493847,10.468659,-7.5953946,-0.091618605,1.0306971,2.9685864,-3.7596183,-0.5377446,0.24529354,0.084416986,-2.0419178,2.2031898,0.028011475,953.2814556124797,700.1013737318107,960.6010761845791,84000,424000,0,321.0282069966197,4.236631505191326,3.8860789835453033,329.15091748535633,12937.589929684997,41
1.0240333,0.075675294,58.84053,5.884053,276.06705,141.97437,-1419.5399,1411.9691,327.8791,1952.9382,176.40329,1421.231,319.51727,1937.558,187.47328,1.4330279,3.196233,13.559219,-7.0209794,-0.1061989,1.0803269,3.7771344,-2.753706,-0.56509715,0.22534227,0.011338234,-1.9457335,2.0192966,0.041805595,868.8512598669713,841.789740172285,1003.0336690925037,86000,434000,0,321.7642783895135,4.219849891960621,3.94134234637022,329.92547062784433,13267.54287444055,42
1.5567725,0.10397494,76.24018,7.624018,246.50354,259.65823,-1759.4299,1752.7224,311.12186,2197.2073,59.31024,1769.5051,304.09485,2202.0261,72.819984,2.4102182,3.3016012,13.834043,-7.0484133,-0.092974015,1.1860429,4.0073905,-2.6745296,-0.58660436,0.23903967,0.35669523,-1.7511392,1.8408337,0.03996399,854.805304490415,619.521716824205,495.8842635479681,88000,444000,0,322.94597543776035,4.245672769844532,3.87637285143137,331.06802105903625,13598.583024695516,43
1.3612578,0.09779234,60.206223,6.0206223,208.44995,86.77441,-1704.2476,1695.6157,301.49683,2227.056,127.96602,1703.5309,295.37314,2214.0645,90.47834,2.047051,3.251073,11.959999,-8.152489,-0.095817454,1.1410781,2.9516802,-2.9661753,-0.5740258,0.21941674,0.031172752,-1.5864756,1.8555855,0.041899342,1119.717394598024,1110.0358177558012,1005.2096302065434,90000,454000,0,323.1721524223685,4.218125537037849,3.8936787992715836,331.28395675867796,13929.875583216548,44
1.7671009,0.122938,94.60721,9.460721,233.47038,58.405033,-1353.9879,1339.3754,431.4082,2349.752,84.575165,1353.0161,425.6786,2342.8967,100.03041,1.1634591,3.367984,12.651722,-9.214855,-0.10914413,1.0574328,3.5164065,-3.4383824,-0.5610117,0.26692513,-0.015242845,-1.9982743,1.9464334,0.026847694,853.3228218403012,842.2177380696198,843.5916465193585,92000,464000,0,323.74085788428783,4.2272646352648735,3.8670439794659615,331.83516649901867,14261.72208174318,45
1.1509912,0.08750059,71.79083,7.1790833,199.61427,91.305275,-1421.3456,1411.3538,353.40503,2114.7207,150.78702,1419.2277,343.07227,2081.5403,146.53036,1.425788,3.315152,17.631535,-8.453732,-0.09030948,1.0688908,3.4192061,-3.1075375,-0.5617215,0.24684186,0.40268373,-2.1142497,1.9843096,0.03907056,1111.7333432070322,1096.0988040751272,748.8390252517156,94000,474000,0,324.44872569292784,4.239163003861904,4.053172342479229,332.74106103926897,14594.481133639812,46
1.6043088,0.11399382,83.4299,8.34299,236.44763,85.09641,-1533.133,1516.8315,448.16693,2323.7769,32.977116,1530.3541,444.71234,2331.7866,44.207787,1.7551999,3.4092555,14.795988,-7.5452533,-0.08809021,1.1184381,3.8468423,-2.8224254,-0.57360697,0.2597351,0.083482906,-1.9138145,1.7309716,0.040987022,889.0206243519749,585.6782044641623,487.0508345082508,96000,484000,0,324.9297411441803,4.258766315877438,3.9116066247224808,333.1001140847802,14927.647781133652,47
0.76733893,0.05629043,42.14978,4.214978,473.99237,271.0564,-1463.6952,1453.9893,374.16498,2080.0605,133.2408,1459.7385,365.78513,2067.0232,144.12495,1.0274882,3.051322,12.08885,-7.1516314,-0.088238485,1.0346129,2.658848,-2.9678717,-0.5850554,0.22853526,0.16260692,-1.7137388,2.8052926,0.016634658,1023.8147239519096,727.6182207130801,723.3751418742004,98000,494000,0,325.031153395772,4.3262869492173195,3.906664729118347,333.26410507410765,15260.868315823376,48
2.3387814,0.035060942,103.00395,10.300395,334.945,110.31877,-1530.2887,1518.1304,348.25043,2186.9685,110.034195,1530.0244,342.68018,2176.863,113.761345,1.8354546,3.3634174,14.1672945,-7.862838,-0.15724681,1.1247511,3.076719,-2.759029,-0.56747377,0.2617615,0.1956029,-2.1983564,1.6813548,0.036349963,1020.2930691990243,467.46759035425225,1003.9643495836715,100000,504000,0,325.4319693520665,4.283124044537544,3.8904881924390793,333.60558158904314,15594.428878627717,49
1.3989213,0.087487385,65.85816,6.5858164,247.93645,101.02989,-1854.8339,1842.9666,312.26862,2334.9932,86.52432,1856.1201,301.7758,2322.5447,68.85309,2.6450486,3.4083507,24.914902,-7.2753334,-0.09127585,1.2018126,3.8670225,-3.268602,-0.5879176,0.23783351,0.51681715,-1.669801,1.8540131,0.026921704,1158.1185840101807,1190.591368911191,995.417854169813,102000,514000,0,325.30540116131306,4.237665645778179,3.885254427790642,333.4283212348819,15927.862515047193,50
1.8855741,0.044504397,69.965416,6.9965415,307.79437,98.392845,-1686.6587,1669.3547,376.80463,2273.5957,102.9061,1689.81,368.5936,2282.0012,116.318115,2.1312618,3.3970122,11.89726,-12.346945,-0.122495264,1.1621231,3.1446033,-3.9495301,-0.5833887,0.24856636,-0.009596586,-1.8963726,1.7242033,0.03251276,994.8741669144713,1054.1793148628403,746.3383544117601,104000,524000,0,325.58767576515675,4.243377402424812,3.8801414892077446,333.7111946567893,16261.573698446155,51
1.2424262,0.0801639,84.48086,8.448086,199.32213,77.31738,-1417.3485,1406.636,381.09363,2238.2446,137.57013,1417.074,372.39944,2245.373,134.76234,1.1781949,3.2088823,10.578685,-9.6165695,-0.092181705,1.0616208,2.832698,-2.8836606,-0.56530964,0.2621637,0.07483724,-2.0411596,1.7465016,0.025404016,1069.9896147177972,789.1001362794046,776.8044250728699,106000,534000,0,325.55259854346514,4.243874214589596,3.883079633116722,333.67955239117146,16595.254652678967,52
1.313741,0.048802756,72.82883,7.2828827,207.78809,92.09391,-1383.0989,1373.742,363.94272,2178.519,164.38745,1386.3479,354.54584,2170.487,153.00455,1.1189545,3.0889964,11.032942,-8.031862,-0.13507031,1.0354851,2.7368703,-2.804781,-0.5771241,0.265746,0.010388792,-2.1074636,1.7222135,0.036556832,918.9151528819202,922.7583435300719,812.413942155882,108000,544000,0,325.89188416302204,4.245709963142872,3.873341903090477,334.0109360292554,16929.25957209617,53
